scan_coordinate_px,carrier_amplitude,unwrapped_phase_rad,fitted_phase_rad,fit_used
328,118.11330861035536,-11.506848532869467,-8.8234832277333943,0
329,141.19368666676513,-11.619392876733528,-8.8345785163601569,0
330,149.26770532415472,-11.544420334968997,-8.8456738049869195,1
331,151.11020996539702,-11.556679755318058,-8.856769093613682,1
332,155.28093335917021,-11.608671332343976,-8.8678643822404428,1
333,157.16281482362345,-11.537795653614859,-8.8789596708672054,1
334,145.54419857646894,-11.552916551981857,-8.890054959493968,0
335,156.67371849416239,-11.611064364783426,-8.9011502481207305,1
336,145.45748925163187,-11.571083115027681,-8.9122455367474931,0
337,143.3374500410043,-11.592318267327084,-8.9233408253742539,0
338,149.07938830447986,-11.580410568459156,-8.9344361140010164,1
339,156.39220700723826,-11.617410691058486,-8.945531402627779,1
340,146.69647750387179,-11.531966337502721,-8.9566266912545416,1
341,142.59193637398238,-11.614431735009118,-8.9677219798813042,0
342,150.52754150830847,-11.536979350361511,-8.9788172685080667,1
343,145.25206614277457,-11.614500074036938,-8.9899125571348293,0
344,151.46082970762848,-11.592299021986191,-9.0010078457615919,1
345,150.70875701139451,-11.630409006009247,-9.0121031343883544,1
346,139.55174647558533,-11.561642215763804,-9.0231984230151152,0
347,144.99231162116433,-11.572624564597508,-9.0342937116418778,0
348,149.62922296427004,-11.509199192221688,-9.0453890002686403,1
349,149.84093065621789,-11.586440394403866,-9.0564842888954029,1
350,147.98530089176808,-11.579735264059531,-9.0675795775221655,1
351,149.45115770422802,-11.597295300814711,-9.078674866148928,1
352,150.98811546873327,-11.53869565167828,-9.0897701547756888,1
353,148.54491072741772,-11.536350728298437,-9.1008654434024514,1
354,155.07830558315868,-11.61537675411228,-9.111960732029214,1
355,148.48163452220365,-11.622774659621017,-9.1230560206559765,1
356,150.4877304766901,-11.583983624119279,-9.1341513092827391,1
357,149.36419778394739,-11.579191725308046,-9.1452465979095017,1
358,148.6791103454911,-11.603341620397991,-9.1563418865362642,1
359,150.01440070300856,-11.575713264955203,-9.1674371751630268,1
360,150.84704247130517,-11.609333318034167,-9.1785324637897894,1
361,141.35687665493688,-11.554279462845258,-9.1896277524165519,0
362,147.6019213635939,-11.616882099105172,-9.2007230410433127,1
363,154.04646319659352,-11.534352646517389,-9.2118183296700753,1
364,143.98376221548662,-11.56463037315371,-9.2229136182968379,0
365,141.32628058290575,-11.569812705573293,-9.2340089069235987,0
366,147.39326150982353,-11.535198090089466,-9.2451041955503612,1
367,148.13266538085909,-11.623551105861427,-9.2561994841771238,1
368,151.11687740284026,-11.587364343127696,-9.2672947728038864,1
369,149.17673314674889,-11.542196773454917,-9.2783900614306489,1
370,148.71691409863038,-11.573380685902345,-9.2894853500574115,1
371,147.81490070416413,-11.555574173071406,-9.3005806386841741,1
372,147.68258653953006,-11.58570210969711,-9.3116759273109366,1
373,144.06030544626631,-11.576733395288882,-9.3227712159376992,0
374,155.42022742409188,-11.620000490134043,-9.3338665045644618,1
375,155.05748477709085,-11.59593868814931,-9.3449617931912243,1
376,149.81743591072308,-11.563440945793243,-9.3560570818179851,1
377,145.09538454110879,-11.580216483897591,-9.3671523704447477,0
378,147.776786529677,-11.583113450420942,-9.3782476590715103,1
